stop_lat,wheelchair_boarding,stop_code,stop_lon,stop_timezone,stop_url,parent_station,stop_desc,stop_name,location_type,stop_id,zone_id,ObjectId
52.093473,1,5607,-106.626273,,,,,Wilson / 1800-Block,,5607,,1066
52.138304,1,5608,-106.670404,,,,,Idylwyld / 30th Street,,5608,,1067
52.118515,0,5735,-106.706257,,,,,Appleby / Avenue W,,5735,,1068
52.121771,1,5736,-106.705676,,,,,Avenue W / 18th Street,,5736,,1069
52.114639,1,5737,-106.625452,,,,,8th Street / Grosvenor,,5737,,1070
52.129263,1,5741,-106.631697,,,,,Campus / PAC,,5741,,1071
52.129496,1,5742,-106.629499,,,,,Campus / Campus,,5742,,1072
52.124535,1,5743,-106.677798,,,,,19th Street / Avenue F,,5743,,1073
52.118142,1,5744,-106.586561,,,,,DeGeer / McKercher,,5744,,1074
52.118144,1,5745,-106.583626,,,,,DeGeer / Champlin,,5745,,1075
52.118143,1,5746,-106.57873,,,,,DeGeer / Trent,,5746,,1076
52.120901,1,5747,-106.574958,,,,,Boychuk / Laurentian,,5747,,1077
52.1228,1,5748,-106.57495,,,,,Boychuk / Arnason,,5748,,1078
52.123306,1,5749,-106.579852,,,,,Boychuk / McMaster,,5749,,1079
52.148453,1,5750,-106.672627,,,,,36th Street / Avenue C,,5750,,1080
52.115203,1,5751,-106.598775,,,,,Acadia / 8th Street,,5751,,1081
52.124552,1,5752,-106.680769,,,,,19th Street / Avenue H,,5752,,1082
52.114514,1,5753,-106.686428,,,,,Avenue K / 11th Street,,5753,,1083
52.124478,1,5755,-106.671473,,,,,19th Street / Avenue B,,5755,,1084
52.124085,1,5756,-106.666995,,,,,19th Street / 2nd Avenue,,5756,,1085
52.12024,1,5757,-106.587217,,,,,McKercher / Mount Allison,,5757,,1086
52.124626,1,5758,-106.672508,,,,,19th / Avenue B,,5758,,1087
52.124663,1,5759,-106.675903,,,,,19th Street / Avenue D,,5759,,1088
52.124681,1,5760,-106.678606,,,,,19th Street / Avenue F,,5760,,1089
52.109031,0,5761,-106.68998,,,,,Wellington / Avenue M,,5761,,1090
52.109309,1,5762,-106.689432,,,,,Avenue M / Wellington,,5762,,1091
52.147773,1,5763,-106.599041,,,,,Central / Reid,,5763,,1092
52.143954,1,5764,-106.706384,,,,,33rd / Avenue W,,5764,,1093
52.143909,1,5765,-106.710691,,,,,33rd Street / Avenue Y,,5765,,1094
52.143943,1,5766,-106.714699,,,,,33rd Street / Catherwood,,5766,,1095
52.14394,1,5767,-106.71847,,,,,33rd Street / Junor,,5767,,1096
52.148322,1,5768,-106.722307,,,,,George / Kirkpatrick,,5768,,1097
52.146474,1,5769,-106.724024,,,,,George / Makaroff,,5769,,1098
52.144586,1,5770,-106.726144,,,,,Snowberry Downs,,5770,,1099
52.143747,1,5771,-106.725133,,,,,33rd Street / Confederation,,5771,,1100
52.142659,1,4378,-106.625347,,,,,Research / Resources Row,,4378,,1101
52.140596,1,4379,-106.625444,,,,,Resources / Innovation,,4379,,1102
52.175692,0,4380,-106.657293,,,,,Miners / 2900-Block,,4380,,1103
52.171946,0,4381,-106.665036,,,,,Faithfull / 51st Street,,4381,,1104
52.17314,0,4382,-106.657665,,,,,51st Street / Miners,,4382,,1105
52.14516,1,4383,-106.725742,,,,,George / 121 George Road,,4383,,1106
52.14696,1,4384,-106.723353,,,,,George /Makaroff,,4384,,1107
52.149557,1,4385,-106.720938,,,,,George / Ward,,4385,,1108
52.153413,1,4386,-106.673083,,,,,Avenue C / 39th Street,,4386,,1109
52.110899,1,4388,-106.565731,,,,,Briarwood / Briargate,,4388,,1110
52.111218,0,4390,-106.703777,,,,,Fletcher / Schuyler,,4390,,1111
52.108624,0,4391,-106.705381,,,,,Fletcher / 1300-Block,,4391,,1112
52.124148,1,4392,-106.731038,,,,,Olmstead / Forrester,,4392,,1113
52.126254,0,4393,-106.706316,,,,,20th Street / Avenue W,,4393,,1114
52.151686,0,4394,-106.673553,,,,,38th Street / Avenue C,,4394,,1115
52.151687,0,4395,-106.676829,,,,,38th Street / Avenue E,,4395,,1116
52.151849,1,4396,-106.673103,,,,,Avenue C / 38th Street,,4396,,1117
52.151543,0,4398,-106.678693,,,,,38th Street / Avenue G,,4398,,1118
52.151543,0,4399,-106.675757,,,,,38th Street / Avenue E,,4399,,1119
52.137492,0,4404,-106.588498,,,,,Kellough / James,,4404,,1120
52.141697,0,4406,-106.597374,,,,,Gray / Cruise Street,,4406,,1121
52.140287,0,4407,-106.595289,,,,,Gray / Evans,,4407,,1122
52.138801,0,4408,-106.593157,,,,,Gray / Grant,,4408,,1123
52.137405,0,4409,-106.59114,,,,,Gray / Imperial,,4409,,1124
52.131108,1,4410,-106.599102,,,,,Central / 104th Street,,4410,,1125
52.129968,0,4411,-106.59839,,,,,103rd Street / Central,,4411,,1126
52.128931,1,4412,-106.591783,,,,,103rd Street / Jessop,,4412,,1127
52.129672,0,4413,-106.593664,,,,,103rd Street / Jessop,,4413,,1128
52.130155,0,4414,-106.597708,,,,,103rd Street / Central,,4414,,1129
52.12855,0,4415,-106.588686,,,,,Packham / 103rd Street,,4415,,1130
52.128418,0,4416,-106.589058,,,,,Packham / 103rd Street,,4416,,1131
52.130656,0,4417,-106.587654,,,,,Packham / 105th Street,,4417,,1132
52.130662,1,4418,-106.587002,,,,,105th Street / Packham,,4418,,1133
52.143941,1,4419,-106.652763,,,,,33rd Street / 7th Avenue,,4419,,1134
52.131997,1,4422,-106.728022,,,,,Diefenbaker / Worobetz,,4422,,1135
52.171575,1,4423,-106.635879,,,,,Cree / Cree Place,,4423,,1136
52.17282,1,4424,-106.63531,,,,,Cree / Lenore,,4424,,1137
52.144316,1,4425,-106.666028,,,,,Ontario / 33rd Street,,4425,,1138
52.137223,1,4431,-106.683381,,,,,29th Street / Avenue I,,4431,,1139
52.148318,0,4432,-106.598784,,,,,Central / Rossmo,,4432,,1140
52.143797,1,4433,-106.65395,,,,,33rd Street / 6th Avenue,,4433,,1141
52.158537,1,4434,-106.660706,,,,,1st Avenue / Circle,,4434,,1142
52.140485,1,4436,-106.705693,,,,,Edmonton / 31st Street,,4436,,1143
52.137105,1,4437,-106.694508,,,,,29th Street / Avenue P,,4437,,1144
52.137252,1,4438,-106.697533,,,,,Avenue R / 29th Street,,4438,,1145
52.173147,0,4441,-106.661104,,,,,51st Street / 1st Avenue,,4441,,1146
52.156045,1,4445,-106.645892,,,,,Rupert / 100-Block,,4445,,1147
52.155653,1,4446,-106.646387,,,,,Rupert / 61 Rupert,,4446,,1148
52.155961,1,4447,-106.642127,,,,,Alexandra / Rupert,,4447,,1149
52.114633,1,4448,-106.613096,,,,,8th Street / Goodwin,,4448,,1150
52.090897,1,5398,-106.57035,,,,,Rosewood / Ledingham Way,,5398,,1151
52.164108,0,5401,-106.687537,,,,,Airport Drive / 45th Street,,5401,,1152
52.163958,0,5404,-106.675342,,,,,45th Street / Avenue C,,5404,,1153
52.130112,1,5412,-106.662096,,,City Centre,,Downtown Terminal East 1,0,5412,,1154
52.130254,1,5413,-106.662047,,,City Centre,,Downtown Terminal West 1,0,5413,,1155
52.129996,1,5414,-106.661611,,,City Centre,,Downtown Terminal East 2,0,5414,,1156
52.130391,1,5415,-106.662837,,,City Centre,,Downtown Terminal West 2,0,5415,,1157
52.163571,0,5416,-106.665022,,,,,Faithfull / 45th Street,,5416,,1158
52.112887,0,5426,-106.724337,,,,,Lancaster / Caen,,5426,,1159
52.13494,0,5427,-106.623957,,,,,East / Preston,,5427,,1160
52.178847,1,5428,-106.629446,,,,,Melilcke / David Knight,,5428,,1161
52.123443,1,5429,-106.598817,,,,,Acadia / 300-Block,,5429,,1162
52.12764,1,5431,-106.63481,,,,,Cumberland / Elliott,,5431,,1163
52.10296,1,5432,-106.609327,,,,,Louise / Arlington,,5432,,1164
52.102551,1,5433,-106.606772,,,,,Louise / Louise,,5433,,1165
52.100964,1,5434,-106.607119,,,,,Louise / Louise,,5434,,1166
52.100774,1,5435,-106.610029,,,,,Louise / Arlington,,5435,,1167
52.120007,1,5449,-106.736285,,,,,Pendygrasse / Diggle,,5449,,1168
52.121653,1,5450,-106.734767,,,,,Forrester / Peeling,,5450,,1169
52.100593,1,5452,-106.559367,,,,,Pawlychenko / Slimmon,,5452,,1170
52.097099,1,5453,-106.656617,,,,,Broadway / Cascade,,5453,,1171
52.100141,0,5456,-106.669451,,,,,Ruth / Vernon,,5456,,1172
52.12052,0,5458,-106.574683,,,,,Laurentian / Boychuk,,5458,,1173
52.119016,0,5459,-106.571454,,,,,Laurentian / Guelph,,5459,,1174
52.117315,0,5460,-106.570466,,,,,Laurentian / Begg,,5460,,1175
52.116517,1,5461,-106.574524,,,,,Boychuk / Laurentian,,5461,,1176
52.12822,1,5465,-106.746232,,,,,Bowlt / Shaw Center,,5465,,1177
52.098875,1,5466,-106.622924,,,,,Preston / 2400-Block,,5466,,1178
52.096339,1,5467,-106.622935,,,,,Preston / 2600-Block,,5467,,1179
52.092913,0,5468,-106.622924,,,,,Preston / Wilson,,5468,,1180
52.090895,0,5469,-106.622929,,,,,Preston / Dumont,,5469,,1181
52.090865,1,5472,-106.6225,,,,,Preston / Dumont,,5472,,1182
52.097095,1,5473,-106.622494,,,,,Preston / East,,5473,,1183
52.086437,0,5475,-106.629106,,,,,Cornish / Willis Way,,5475,,1184
52.086366,0,5476,-106.633876,,,,,Cornish / Willis Crescent,,5476,,1185
52.08409,0,5482,-106.637792,,,,,Stonebridge / Galloway,,5482,,1186
52.08358,1,5483,-106.635423,,,,,Galloway / Stonebridge,,5483,,1187
52.083879,0,5485,-106.645712,,,,,Stonebridge / Clarence,,5485,,1188
52.096025,0,5490,-106.670223,,,,,Lorne / Early's,,5490,,1189
52.170823,1,5491,-106.564908,,,,,Evergreen / Manek,,5491,,1190
52.172986,1,5493,-106.560797,,,,,Evergreen / Fedoruk,,5493,,1191
52.168533,1,5497,-106.555149,,,,,Baltzan / Horner,,5497,,1192
52.145496,1,5498,-106.574946,,,,,Kenderdine / Perehudoff,,5498,,1193
52.151508,1,5517,-106.730038,,,,,McClocklin / West Hampton,,5517,,1194
52.094458,1,5519,-106.622504,,,,,Preston / Arlington,,5519,,1195
52.079068,1,5520,-106.619449,,,,,Vic Blvd / Langlois Way,,5520,,1196
52.174619,1,5523,-106.557852,,,,,Feheregyhazi / Fast,0,5523,,1197
52.089134,0,5524,-106.668278,,,,,Melville / Lorne,,5524,,1198
52.11411,0,5525,-106.709182,,,,,Dawes / Dudley,,5525,,1199
52.149959,0,5526,-106.56946,,,,,Nelson / Heal,,5526,,1200
52.092972,1,5940,-106.533941,,,,,Meadows / Zimmerman,,5940,,1201
52.090607,1,5941,-106.532035,,,,,Meadows Parkway / Costco,,5941,,1202
52.090078,1,5942,-106.532825,,,,,Market Drive / Meadows,,5942,,1203
52.132003,1,5943,-106.54947,,,,,Brighton Gate / Secord Way,0,5943,,1204
52.131804,1,5945,-106.556272,,,,,Owen Manor / Wilsons,,5945,,1205
52.129001,1,5946,-106.554835,,,,,Brighton Gate / McFaul Crescent,,5946,,1206
52.125935,1,5947,-106.553133,,,,,Brighton Boulevard / Skopik Rd,,5947,,1207
52.125856,1,5948,-106.544912,,,,,Brighton Common / Brighton Circle,,5948,,1208
52.124287,1,5949,-106.548712,,,,,Brighton Common / Underhill Way,,5949,,1209
52.143343,1,5950,-106.581713,,,,,Berini Drive / 115th Street,,5950,,1210
52.13416,1,5951,-106.584588,,,,,Berini Drive / Overholt,,5951,,1211
52.136202,0,5952,-106.588695,,,,,84 Gray / Gray Avenue,,5952,,1212
52.106596,1,5953,-106.617982,,,,,Taylor / Cosmo Court,,5953,,1213
52.131906,0,5955,-106.554243,,,,,Owen Manor / Gibson Bend,0,5955,,1214
52.08824,1,5956,-106.665006,,,,,Melville / Actionwear,,5956,,1215
52.130805,1,5957,-106.677925,,,,,23rd Street / Avenue F,,5957,,1216
52.094781,1,5961,-106.536296,,,,,2825 Meadows Parkway,0,5961,,1217
52.100674,1,5963,-106.582578,,,,,Taylor / Heritage Crescent,0,5963,,1218
52.100201,1,5964,-106.58152,,,,,Taylor Street / Weyakwin,0,5964,,1219
52.102106,1,5965,-106.575169,,,,,Taylor / Brudell Road,0,5965,,1220
52.101984,1,5966,-106.574502,,,,,Taylor Street / Brudell,0,5966,,1221
52.090809,1,5967,-106.57109,,,,,Rosewood / Phelps Way,0,5967,,1222
52.090453,1,5968,-106.565984,,,,,Rosewood Drive / Pichler,0,5968,,1223
52.088188,1,5969,-106.562288,,,,,Rosewood / Burgess Way,0,5969,,1224
52.088107,1,5970,-106.557605,,,,,Rosewood Drive / Mazurek Cr,0,5970,,1225
52.088399,1,5971,-106.551221,,,,,Rosewood Gate S / Rosewood Drive,0,5971,,1226
52.091274,1,5972,-106.548455,,,,,Olson / Keith Way,0,5972,,1227
52.093863,1,5973,-106.547724,,,,,Rosewood / Greyeyes-Steele,0,5973,,1228
52.097294,1,5974,-106.538372,,,,,Meadows Parkway 2,0,5974,,1229
52.100067,1,5975,-106.551225,,,,,Taylor / Rosewood Gate North,0,5975,,1230
52.101609,0,5976,-106.557682,,,,,Taylor / Slimmon Road,0,5976,,1231
52.103084,,5977,-106.568269,,,,,Taylor Street / Briarvale,,5977,,1232
52.126093,1,5978,-106.56001,,,,,Brighton Gate / Westfield Rd,0,5978,,1233
52.125138,1,5979,-106.557106,,,,,Skopik / Skopik Crescent,0,5979,,1234
52.133124,1,5980,-106.548634,,,,,McCormand / Brighton Gate,0,5980,,1235
52.10172,0,5994,-106.588977,,,,,Taylor / McKercher,0,5994,,1236
52.115098,,5997,-106.724495,,,,,Lancaster / 11th Street W,,5997,,1237
52.114283,,5998,-106.611038,,,,,Arlington / 8th,,5998,,1238
52.109907,,5999,-106.571937,,,,,Briarwood / Blackthorn,,5999,,1239
52.109788,0,6000,-106.56947,,,,,Briarwood North Leg / Briarvale,0,6000,,1240
52.110783,,6001,-106.565411,,,,,Briarwood EB / Briargate,,6001,,1241
52.110807,0,6002,-106.561572,,,,,Briarwood EB / Brookmore,0,6002,,1242
52.10836,,6003,-106.558292,,,,,Brairwood WB / Beechmont,,6003,,1243
52.107158,,6004,-106.560119,,,,,Briarwood / Brookdale,,6004,,1244
52.105812,0,6005,-106.563493,,,,,Briarwood / Brookshire,0,6005,,1245
52.103388,0,6006,-106.567248,,,,,Briarvale / Taylor,0,6006,,1246
52.094125,0,6011,-106.58689,,,,,Kingsmere / Weyakwin WB,0,6011,,1247
52.093211,0,6012,-106.591838,,,,,Kingsmere / Whitewood,0,6012,,1248
52.09315,0,6013,-106.596945,,,,,Kingsmere / Whiteshore Way,0,6013,,1249
52.097213,0,6014,-106.598779,,,,,Kingsmere / Lakeshore,0,6014,,1250
52.100179,0,6015,-106.598805,,,,,Kingsmere / Stillwater,0,6015,,1251
52.103706,,6020,-106.680589,,,,,Hilliard / St Henry,,6020,,1252
52.09493,0,6021,-106.598796,,,,,Kingsmere / Whiteshore Cr,0,6021,,1253
52.09858,0,6022,-106.566527,,,,,Herold Rd / Slimmon,0,6022,,1254
52.146372,0,6023,-106.566735,,,,,Attridge / McOrmond,0,6023,,1255
52.149298,,6029,-106.575217,,,,,Lowe / Nelson SB,,6029,,1256
52.092478,0,6030,-106.582238,,,,,Kingsmere / Brightsand Cr WB,0,6030,,1257
52.143795,1,5772,-106.718149,,,,,33rd Street / Junor Avenue,,5772,,1258
52.137483,1,5773,-106.585208,,,,,Kerr / Kellough,,5773,,1259
52.149938,0,5774,-106.571966,,,,,Nelson / Heath,,5774,,1260
52.149815,0,5775,-106.578499,,,,,Centennial Collegiate,,5775,,1261
52.14689,1,5781,-106.582642,,,,,Nelson / Attridge,,5781,,1262
52.143809,1,5782,-106.709743,,,,,33rd Street / Avenue Y,,5782,,1263
52.145448,1,5785,-106.725524,,,,,George / Wedge,,5785,,1264
52.133586,1,5788,-106.710186,,,,,Witney / Rusholme,,5788,,1265
52.10993,1,5789,-106.569602,,,,,Briarwood / Briarvale,,5789,,1266
52.110104,1,5790,-106.572331,,,,,Briarwood / Braeside,,5790,,1267
52.114873,0,5791,-106.576114,,,,,8th Street / Boychuk,,5791,,1268
52.13319,1,5792,-106.681219,,,,,Bedford Road Collegiate,,5792,,1269
52.133451,1,5793,-106.68337,,,,,Rusholme / Avenue I,,5793,,1270
52.13008,1,5794,-106.710173,,,,,Witney / 22nd Street,,5794,,1271
52.132027,1,5795,-106.710191,,,,,Witney / Bedford,,5795,,1272
52.135396,1,5796,-106.710273,,,,,Witney / Rylston,,5796,,1273
52.137012,1,5797,-106.709609,,,,,29th Street / Witney,,5797,,1274
52.13701,1,5799,-106.706112,,,,,29th Street / Avenue W,,5799,,1275
52.133136,1,5800,-106.68144,,,,,Avenue H / Rusholme,,5800,,1276
52.09844,1,5803,-106.550787,,,,,Meadows Blvd / Rosewood Gate N,,5803,,1277
52.130796,1,5804,-106.680538,,,,,23rd Street / Avenue G,,5804,,1278
52.110931,1,5805,-106.608794,,,,,Arlington / Clark,,5805,,1279
52.115137,1,5806,-106.610774,,,,,Arlington / 8th,,5806,,1280
52.095217,1,5809,-106.645398,,,,,Wilson / Clarence,,5809,,1281
52.094716,1,5810,-106.64195,,,,,Wilson / MacDermid,,5810,,1282
52.093794,1,5811,-106.63849,,,,,Wilson / MacLean,,5811,,1283
52.093331,1,5812,-106.629305,,,,,Wilson / Riel,,5812,,1284
52.093319,1,5813,-106.623188,,,,,Wilson / Preston,,5813,,1285
52.100333,1,5821,-106.614508,,,,,Ilarion Residence,,5821,,1286
52.093478,1,5822,-106.62366,,,,,Wilson / Preston,,5822,,1287
52.09348,1,5823,-106.630556,,,,,Wilson / Estey,,5823,,1288
52.108012,1,5824,-106.656936,,,,,Broadway / 1st Street,,5824,,1289
52.112688,1,5826,-106.608991,,,,,Arlington / Stephenson,,5826,,1290
52.159832,0,5828,-106.673041,,,,,Avenue C / Cynthia,,5828,,1291
52.16171,0,5829,-106.674142,,,,,Avenue C / Pakwa,,5829,,1292
52.129373,1,5830,-106.673936,,,,,22nd Street / Avenue C,,5830,,1293
52.1294,1,5831,-106.677978,,,,,22nd Street / Avenue F,,5831,,1294
52.129697,1,5832,-106.681168,,,,,Avenue H / 22nd Street,,5832,,1295
52.131075,1,5833,-106.681181,,,,,Avenue H / Walmer Rd,,5833,,1296
52.130665,1,5834,-106.681414,,,,,Avenue H / 23rd Street,,5834,,1297
52.129125,1,5835,-106.68014,,,,,22nd Street / Avenue H,,5835,,1298
52.129139,1,5836,-106.677153,,,,,22nd Street / Avenue E,,5836,,1299
52.129137,1,5837,-106.672869,,,,,22nd Street / Avenue C,,5837,,1300
52.099856,0,5839,-106.566846,,,,,Herold / Independent Grocer,,5839,,1301
52.157979,0,5840,-106.687462,,,,,Airport / 2100 Block,,5840,,1302
52.136806,1,5843,-106.681413,,,,,Avenue H / 29th Street,,5843,,1303
52.169414,1,5844,-106.690418,,,,,Airport Station,,5844,,1304
52.104411,1,5845,-106.598109,,,,,Taylor / Acadia,,5845,,1305
52.166347,1,5846,-106.617841,,,,,LaRonge / Saguenay,,5846,,1306
52.166213,0,5848,-106.622425,,,,,LaRonge / Nahanni,,5848,,1307
52.180139,1,5853,-106.619894,,,,,Meilicke / Silverwood,,5853,,1308
52.180132,1,5854,-106.623922,,,,,Meilicke / Stechishin,,5854,,1309
52.10033,1,5855,-106.62319,,,,,Louise / Preston,,5855,,1310
52.100315,1,5856,-106.633762,,,,,Ruth / Cantlon,,5856,,1311
52.10032,1,5857,-106.637495,,,,,Ruth / Ewart,,5857,,1312
52.100154,0,5858,-106.632252,,,,,Ruth / Blain,,5858,,1313
52.100283,0,5859,-106.665375,,,,,Ruth / Melrose,,5859,,1314
52.145118,1,5863,-106.575212,,,,,Lowe / Attridge,,5863,,1315
52.111444,0,5864,-106.725164,,,,,Lancaster / Ortona,,5864,,1316
52.130777,0,5865,-106.552518,,,,,Owen Manor / Brighton,0,5865,,1317
52.172869,0,5866,-106.65528,,,,,51st Street / Wentz,,5866,,1318
52.154083,0,5867,-106.557479,,,,,Stensrud / Paton,,5867,,1319
52.149583,1,5868,-106.575636,,,,,Nelson / Lowe WB,,5868,,1320
52.149949,1,5869,-106.578485,,,,,Centennial Collegiate,,5869,,1321
52.140201,1,5872,-106.575005,,,,,Kenderdine / Rogers,,5872,,1322
52.147043,1,5873,-106.582977,,,,,St. Joseph High School,,5873,,1323
52.085175,1,5874,-106.622826,,,,,Preston / Cornish,,5874,,1324
52.110949,1,5875,-106.587206,,,,,McKercher / Parkdale,,5875,,1325
52.129379,1,5876,-106.681978,,,,,22nd Street / Avenue H,,5876,,1326
52.10796,1,5877,-106.58721,,,,,McKercher / Holland,,5877,,1327
52.103392,1,5878,-106.582014,,,,,Heritage / Heritage,,5878,,1328
52.104529,1,5879,-106.577769,,,,,Heritage / Heritage View,,5879,,1329
52.104465,1,5880,-106.574789,,,,,Heritage / Heritage Green,,5880,,1330
52.105033,1,5881,-106.570752,,,,,Briarwood / Banyan,,5881,,1331
52.098388,0,5882,-106.570263,,,,,Slimmon / Boychuk,,5882,,1332
52.098362,0,5883,-106.567161,,,,,Slimmon / Herold,,5883,,1333
52.100227,1,5884,-106.566832,,,,,Herold / 300-Block,,5884,,1334
52.102065,1,5885,-106.56719,,,,,Herold / Pawlychenko,,5885,,1335
52.105187,1,5886,-106.568062,,,,,Briarwood / Briarvale,,5886,,1336
52.105141,1,5887,-106.571872,,,,,Briarwood / Blackburn,,5887,,1337
52.13507,0,5888,-106.575646,,,,,Kenderdine / Kerr,,5888,,1338
52.137539,0,5889,-106.575673,,,,,Kenderdine / Brunst,,5889,,1339
52.147673,1,5890,-106.57496,,,,,Lowe / Ludlow,,5890,,1340
52.176474,1,5891,-106.618465,,,,,Marion Graham High School,,5891,,1341
52.175045,1,5892,-106.623044,,,,,Lenore / Charlebois,,5892,,1342
52.173484,1,5893,-106.628094,,,,,Lenore / Roborecki,,5893,,1343
52.138726,1,5894,-106.561953,,,,,Kenderdine / Kerr,,5894,,1344
52.144172,1,5895,-106.574981,,,,,Kenderdine / Kenderdine,,5895,,1345
52.107254,1,5896,-106.661832,,,,,Taylor / Victoria,,5896,,1346
52.130212,1,5897,-106.661458,,,City Centre,,3rd Avenue / 23rd Street,0,5897,,1347
52.130445,1,5898,-106.662852,,,City Centre,,Pharmasave,0,5898,,1348
52.130397,1,5899,-106.661017,,,City Centre,,Downtown Terminal North,0,5899,,1349
52.129574,1,5900,-106.661698,,,City Centre,,Downtown Terminal South,0,5900,,1350
52.130286,1,5901,-106.662215,,,City Centre,,Downtown Terminal West,0,5901,,1351
52.130212,1,5902,-106.662823,,,City Centre,,Downtown Terminal East,0,5902,,1352
52.130617,1,5903,-106.636917,,,University-Place Riel,,Place Riel / Terminal W&N,0,5903,,1353
52.13059,1,5904,-106.636829,,,University-Place Riel,,Place Riel / Terminal E&S,0,5904,,1354
52.100338,1,5905,-106.620899,,,Market Mall,,Market Mall Terminal O/B,0,5905,,1355
52.100356,1,5906,-106.620286,,,Market Mall,,Market Mall Terminal I/B,0,5906,,1356
52.168415,1,5907,-106.637947,,,Lawson,,Lawson Terminal O/B,0,5907,,1357
52.168056,1,5908,-106.63897,,,Lawson,,Lawson Terminal I/B,0,5908,,1358
52.1124,1,5909,-106.597697,,,Wildwood-Centre Mall,,Centre Mall Terminal O/B,0,5909,,1359
52.1124,1,5910,-106.598237,,,Wildwood-Centre Mall,,Centre Mall Terminal I/B,0,5910,,1360
52.134017,1,5911,-106.72149,,,Confederation,,Confederation Terminal,0,5911,,1361
52.133927,1,5912,-106.721578,,,Confederation,,Confederation Terminal,0,5912,,1362
52.101599,1,5913,-106.72558,,,,,Valley Road Garage,,5913,,1363
52.163953,0,5914,-106.679671,,,,,45th Street / Thayer,,5914,,1364
52.163938,1,5916,-106.685826,,,,,45th Street / Airport Drive,,5916,,1365
52.101976,1,5918,-106.567518,,,,,Herold / Herold,0,5918,,1366
52.129672,0,5919,-106.584309,,,,,105th Street / McKercher,,5919,,1367
52.129309,1,5920,-106.584269,,,,,105th / McKercher Drive,,5920,,1368
52.128736,1,5931,-106.638442,,,,,College Drive / Wiggins,,5931,,1369
52.12874,1,5932,-106.633657,,,,,College Drive / Cumberland Avenue,,5932,,1370
52.12901,1,5935,-106.637433,,,,,College Drive / Bottomley Avenue,,5935,,1371
52.097397,1,5938,-106.546932,,,,,Meadows Blvd / Sinclair,0,5938,,1372
52.095881,1,5939,-106.540515,,,,,Meadows Blvd / Stilling Lane,,5939,,1373
